product_id,product_link,product_description,product_image,Processor_Name,Processor_Generation,Clock_Speed,SSD_Capacity,RAM,Graphic_Processor,Graphic_Memory,Touchscreen,Screen_Size,Screen_Resolution,Refresh_Rate,price
COMG87FFG6S8ZRXP,https://www.flipkart.com/product/p/item?pid=COMG87FFG6S8ZRXP,ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ502WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/e/1/7/-original-imag3ebnzawky4kn.jpeg?q=70,Core i5,11th Gen,2.4 GHz with Turbo Boost Upto 4.2 GHz,256 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"49,990"
COMG9NYDXVEFGPSG,https://www.flipkart.com/product/p/item?pid=COMG9NYDXVEFGPSG,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/l45xea80/computer/w/j/c/-original-imagf4htystubbsg.jpeg?q=70,Ryzen 3 Dual Core,,3.5,256 GB,8 GB,AMD Radeon Radeon Graphics,,No,96.52 cm (38 cm),1920 x 1080 Pixel,,"36,790"
COMG9NYDXVEFGPSG,https://www.flipkart.com/product/p/item?pid=COMG9NYDXVEFGPSG,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/l45xea80/computer/w/j/c/-original-imagf4htystubbsg.jpeg?q=70,Ryzen 3 Dual Core,,3.5,256 GB,8 GB,AMD Radeon Radeon Graphics,,No,96.52 cm (38 cm),1920 x 1080 Pixel,,"36,790"
COMGFWCYUH7DC4HB,https://www.flipkart.com/product/p/item?pid=COMGFWCYUH7DC4HB,ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FX517ZC-HN108WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l572ufk0/computer/r/n/k/fx517zc-hn108ws-gaming-laptop-asus-original-imagfxj5nfwkg5s7.jpeg?q=70,Core i7,12th Gen,Base 2.3 GHz to 4.7 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,144 Hz,"1,01,990"
COMGN2YDYPFNZPMY,https://www.flipkart.com/product/p/item?pid=COMGN2YDYPFNZPMY,Lenovo IdeaPad Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15ACH6 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,Ryzen 5 Hexa Core,,"Base Frequency 3.3 GHz, Max Turbo Boost at 4.2 GHz",512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920x1080 Pixels,,"51,990"
COMGHMH6BTV6QVGD,https://www.flipkart.com/product/p/item?pid=COMGHMH6BTV6QVGD,HP Pavilion Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-ek0084TU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/d/r/t/14-ek0088tu-thin-and-light-laptop-hp-original-imagh89bdga9fcys.jpeg?q=70,Core i5,12th Gen,Max Turbo Boost Upto 4.4 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),1920 x 1080 Pixels,,"67,990"
COMGZDQJEZGDFUSF,https://www.flipkart.com/product/p/item?pid=COMGZDQJEZGDFUSF,"ASUS Zenbook S 13 OLED (2023) 1 cm Thin & 1 kg Light, Intel EVO Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX5304VA-NQ541WS Thin and Light Laptop",https://rukminim1.flixcart.com/image/416/416/xif0q/computer/a/7/m/-original-imagpxgqz3afkzt8.jpeg?q=70,Core i5,13th Gen,Upto 4.60GHz,512 GB,16 GB,Intel Integrated Integrated,,No,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"1,04,990"
COMG9FSFTNHYFTGF,https://www.flipkart.com/product/p/item?pid=COMG9FSFTNHYFTGF,HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX GTX 1650) 15-DK2095TX Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70,Core i5,11th Gen,4.4,512 GB,8 GB,NVIDIA GeForce GTX GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"67,490"
COMGAE6BTCGGWENU,https://www.flipkart.com/product/p/item?pid=COMGAE6BTCGGWENU,MSI Stealth GS66 Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/144 Hz) stealth gs66 12ugs-038in Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kyag87k0/computer/h/i/l/stealth-gs66-12ugs-gaming-laptop-msi-original-imagak5jdsg4bgtp.jpeg?q=70,Core i7,12th Gen,4.7,1 TB,32 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 Inch),2560 x 1440 Pixels,144 Hz,"2,75,990"
COMGH2NJXPGRZJ8V,https://www.flipkart.com/product/p/item?pid=COMGH2NJXPGRZJ8V,HP Pavilion x360 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0078TU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/c/r/5/-original-imagp7pgeg7g6zyy.jpeg?q=70,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,16 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"69,990"
COMGCNDPVSPNGDYQ,https://www.flipkart.com/product/p/item?pid=COMGCNDPVSPNGDYQ,HP Pavilion Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0207TU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/l12h1u80/computer/2/s/q/14-dy1048tu-thin-and-light-laptop-hp-original-imagcpuvfpshgd7q.jpeg?q=70,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 3.7 Ghz,512 GB,8 GB,Intel Integrated UHD,,Yes,35.56 cm (14 inch),1920 x 1080 Pixel,,"51,990"
COMGBHZB9KWHERHT,https://www.flipkart.com/product/p/item?pid=COMGBHZB9KWHERHT,HP OMEN Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti) 16-C0138AX Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,Ryzen 7 Octa Core,,4.4,512 GB,16 GB,NVIDIA GeForce RTX 3050Ti,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixels,,"97,090"
COMGNY4VHFKQHXKP,https://www.flipkart.com/product/p/item?pid=COMGNY4VHFKQHXKP,ASUS Vivobook S 14 Flip (2022) Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/j/6/p/-original-imagqdubhwatqz9t.jpeg?q=70,Ryzen 5 Hexa Core,,3.3GHz Upto max turbo frequency at 4.2 GHz,512 GB,8 GB,AMD Radeon AMD,,Yes,35.56 cm (14 inch),1920 x 1200 Pixel,,"56,990"
COMGMGXFVZFJZNF2,https://www.flipkart.com/product/p/item?pid=COMGMGXFVZFJZNF2,ASUS Zenbook 14 OLED (2023) Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) UM3402YA-KM741WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/i/1/i/-original-imagpxgrz9wzqa9g.jpeg?q=70,Ryzen 7 Octa Core,,2.0 GHz upto max turbo frequency at 4.5 Ghz,512 GB,16 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),2880 x 1800 Pixel,90 Hz,"94,990"
COMGZKHQVQ8S8KQM,https://www.flipkart.com/product/p/item?pid=COMGZKHQVQ8S8KQM,ASUS Eeebook 15 Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) E510MA-EJ021WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/j/o/y/-original-imagqam27hhrvpcs.jpeg?q=70,Celeron Dual Core,,1.10GHz Upto 2.80GHz,512 GB,8 GB,Intel Integrated Integrated,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"27,990"
COMGJ75HNVBJA7JY,https://www.flipkart.com/product/p/item?pid=COMGJ75HNVBJA7JY,DELL Alienware Core i9 11th Gen - (32 GB/1 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080) Alienware x17 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/y/5/r/alienware-x17-r1-gaming-laptop-dell-original-imagjwuyrtbtyzg3.jpeg?q=70,Core i9,11th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 5.0 GHz",1 TB,32 GB,NVIDIA GeForce RTX 3080,16 GB,No,43.94 cm (17.3 Inch),1920 x 1080 Pixels,,"3,23,990"
COMGNY4VWHZKRSHT,https://www.flipkart.com/product/p/item?pid=COMGNY4VWHZKRSHT,ASUS Vivobook S 14 Intel EVO H-Series Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY522WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/l/c/w/-original-imagqdrxhgqvhtms.jpeg?q=70,Core i5,12th Gen,2.5 GHz with Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),1920 x 1200 Pixel,,"55,990"
COMGZ7FRS3ZG6TYB,https://www.flipkart.com/product/p/item?pid=COMGZ7FRS3ZG6TYB,HP 15s (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/t/k/w/-original-imagpecqjrhddnpg.jpeg?q=70,Ryzen 5 Quad Core,,2.8GHz Upto 4.3GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"48,499"
COMGZDQJ3BHESAFU,https://www.flipkart.com/product/p/item?pid=COMGZDQJ3BHESAFU,"ASUS Zenbook S 13 OLED (2023) 1 cm Thin & 1 kg Light, Intel EVO Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) UX5304VA-NQ762WS Thin and Light Laptop",https://rukminim1.flixcart.com/image/416/416/xif0q/computer/g/u/h/-original-imagpxgq7r3gza5v.jpeg?q=70,Core i7,13th Gen,Upto 5.00GHz,1 TB,16 GB,Intel Integrated Integrated,,No,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"1,49,990"
COMGNP9PPPYN5TNG,https://www.flipkart.com/product/p/item?pid=COMGNP9PPPYN5TNG,ASUS ROG Zephyrus Duo 16 with 90WHr Battery Ryzen 9 16 Core 7945HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 4090/240 HZ) GX650PY-NM052WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/z/c/p/-original-imagz42ugkyzeaez.jpeg?q=70,Ryzen 9 16 Core,,2.5 GHz upto max turbo frequency at 5.4 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 4090,16 GB,No,40.64 cm (16 Inch),2560 x 1600 PIxel,240 HZ,"4,29,990"
COMG3TZGFGYDYGPD,https://www.flipkart.com/product/p/item?pid=COMG3TZGFGYDYGPD,Lenovo IdeaPad Slim 5i Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82FG014DIN|82FG0125IN|82FG01H9IN|82FG013WIN|82FG01B5IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,Core i5,11th Gen,2.4 GHz with Turbo Boost upto 4.2 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"60,990"
COMGFYQZFDSSH4DD,https://www.flipkart.com/product/p/item?pid=COMGFYQZFDSSH4DD,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/165 Hz) G513RW-HQ137WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l08gsy80/computer/m/l/h/g513rc-hn083w-gaming-laptop-asus-original-imagc2h7wwznsqzk.jpeg?q=70,Ryzen 9 Octa Core,,Max Turbo Boost at 4.9 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixels,165 Hz,"1,81,990"
COMG4S3GDEHZ9SAT,https://www.flipkart.com/product/p/item?pid=COMG4S3GDEHZ9SAT,MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) Pulse GL66 11UEK-248IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kr3tj0w0/computer/b/p/r/na-notebook-msi-original-imag4z5zs2xkvmwh.jpeg?q=70,Core i7,11th Gen,4.60 GHz with Max Turbo Frequency,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inches),1920 x 1080 Pixels,144 Hz,"1,13,990"
COMGNGEBQEFXQKWF,https://www.flipkart.com/product/p/item?pid=COMGNGEBQEFXQKWF,HP Pavilion Aero (2023) Ryzen 7 Octa Core 7735U - (16 GB/1 TB SSD/Windows 11 Home) 13-BE2046AU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/5/w/z/13-be2046au-thin-and-light-laptop-hp-original-imagnh4nzg7fahsb.jpeg?q=70,Ryzen 7 Octa Core,,2.7 GHz upto max turbo frequency at 4.75 Ghz,1 TB,16 GB,AMD Radeon AMD,,No,33.78 cm (13.3 Inch),1920 x 1200 Pixel,,"77,990"
COMGD436SZUYWXCV,https://www.flipkart.com/product/p/item?pid=COMGD436SZUYWXCV,DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Notebook,https://rukminim1.flixcart.com/image/416/416/l1mh7rk0/computer/2/6/a/vostro-5625-notebook-dell-original-imagd5kg5qmvec8z.jpeg?q=70,Ryzen 7 Octa Core,,4.5,512 GB,16 GB,AMD Radeon Radeon Graphics,,No,40.64 cm (16 Inch),1920 x 1080 Pixels,,"73,890"
COMGZ4PNM5FK7QCG,https://www.flipkart.com/product/p/item?pid=COMGZ4PNM5FK7QCG,MSI Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) Katana GF66 12UC-1005IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kt1u3rk0/computer/v/x/u/katana-gf66-11ud-thin-and-light-laptop-msi-original-imag6hgucfpqacvt.jpeg?q=70,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"75,990"
COMGH3UFDF63TZYW,https://www.flipkart.com/product/p/item?pid=COMGH3UFDF63TZYW,Lenovo Yoga Slim 7 Pro Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14IHU5 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/x/t/r/14ihu5-thin-and-light-laptop-lenovo-original-imagheh6vrqvpfnx.jpeg?q=70,Core i5,11th Gen,2.5 GHz upto max turbo frequency at 4.5 Ghz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),2880 x 1800 Pixel,,"69,990"
COMGARNUF2FCYCKZ,https://www.flipkart.com/product/p/item?pid=COMGARNUF2FCYCKZ,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC302WS 2 in 1 Laptop,https://rukminim1.flixcart.com/image/416/416/l3t2fm80/computer/p/q/q/-original-imageuecysr3cuca.jpeg?q=70,Core i3,11th Gen,4.1,256 GB,8 GB,Intel Integrated UHD Graphics,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixels,,"44,990"
COMGCG2GZKRCJUBZ,https://www.flipkart.com/product/p/item?pid=COMGCG2GZKRCJUBZ,ASUS VivoBook 14 (2022) Ryzen 5 Quad Core AMD R5-3500U - (8 GB/512 GB SSD/Windows 11 Home) M415DA-EB712WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/a/r/3/-original-imagpxgqpggsx6tm.jpeg?q=70,Ryzen 5 Quad Core,,"Base Frequency 2.10 GHz, Max Turbo Boost Frequency Up to 3.7 GHz",512 GB,8 GB,AMD Radeon Vega 8,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"46,990"
COMGN2YDH9WVHY2H,https://www.flipkart.com/product/p/item?pid=COMGN2YDH9WVHY2H,Lenovo Legion Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) 15ACH6 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/0/x/z/15ach6-gaming-laptop-lenovo-original-imaghnqezskfgzas.jpeg?q=70,Ryzen 7 Octa Core,,"Base Frequency 3.2 GHz, Max Turbo Boost at 4.4 GHz",512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,120 Hz,"1,15,990"
COMG2KBG2K4GFFF7,https://www.flipkart.com/product/p/item?pid=COMG2KBG2K4GFFF7,Acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70,Core i5,10th Gen,2.4 GHz with Turbo Boost Upto 5 GHz,512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,,"50,050"
COMGZ5F34DHNDHHF,https://www.flipkart.com/product/p/item?pid=COMGZ5F34DHNDHHF,MSI Core i5 12th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) Thin GF63 12VF-268IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/m/e/o/thin-gf63-12ve-071in-gaming-laptop-msi-original-imagmmhgbt9xtnvx.jpeg?q=70,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,256 GB,16 GB,NVIDIA GeForce RTX 4060,8 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"89,990"
COMGFWCY7XPY3YMF,https://www.flipkart.com/product/p/item?pid=COMGFWCY7XPY3YMF,ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 9 Octa Core 6900HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080 Ti) GX650RXZ-LS228WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l58iaa80/computer/5/q/p/gx650rm-ls019ws-gaming-laptop-asus-original-imagfyg8tkytthbb.jpeg?q=70,Ryzen 9 Octa Core,,3.3 GHz upto max turbo frequency at 4.9 Ghz,2 TB,32 GB,NVIDIA GeForce RTX 3080 Ti,16 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"3,61,990"
COMGZDQJY7EPFK6B,https://www.flipkart.com/product/p/item?pid=COMGZDQJY7EPFK6B,"ASUS Zenbook S 13 OLED (2023) 1 cm Thin & 1 kg Light, Intel EVO Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX5304VA-NQ542WS Thin and Light Laptop",https://rukminim1.flixcart.com/image/416/416/xif0q/computer/9/x/0/-original-imagpxgq9mzqcekz.jpeg?q=70,Core i5,13th Gen,Upto 4.60GHz,512 GB,16 GB,Intel Integrated Integrated,,No,33.78 cm (13.3 Inch),2880 x 1800 Pixel,,"1,09,990"
COMGMXGVPZXEDFWV,https://www.flipkart.com/product/p/item?pid=COMGMXGVPZXEDFWV,ASUS ROG Strix SCAR 16 (2023) with 90WHr Battery Intel HX-Series Core i9 13th Gen - (32 GB/1 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA GeForce RTX 4080/240 HZ) G634JZ-N4062WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/8/b/w/-original-imagz42t6kzzjrcx.jpeg?q=70,Core i9,13th Gen,Max Turbo Frequency up to 5.60 GHz,1 TB,32 GB,NVIDIA GeForce RTX 4080,12 GB,No,40.64 cm (16 Inch),2560 x 1600 PIxel,240 HZ,"2,79,990"
COMG7X7HZBSGGDUF,https://www.flipkart.com/product/p/item?pid=COMG7X7HZBSGGDUF,APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MK193HN/A,https://rukminim1.flixcart.com/image/416/416/kuyf8nk0/computer/3/n/s/mk183hn-a-laptop-apple-original-imag7yzkbgbwvwq3.jpeg?q=70,M1 Pro,,,1 TB,16 GB,NA,,No,41.15 cm (16.2 inch),3456 x 2234 Pixel,,"2,43,990"
COMGN5FVAUKMHEZF,https://www.flipkart.com/product/p/item?pid=COMGN5FVAUKMHEZF,SAMSUNG Galaxy Book3 Core i5 Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/l/d/z/galaxy-book3-thin-and-light-laptop-samsung-original-imagnb2c6j8rmwsh.jpeg?q=70,Core i5,13th Gen,Max Turbo Frequency up to 4.6 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"76,990"
COMGHZGHR5HHXJSA,https://www.flipkart.com/product/p/item?pid=COMGHZGHR5HHXJSA,APPLE 2023 MacBook Pro M2 Max - (32 GB/1 TB SSD/macOS Ventura) MPHK3HN/A,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/v/w/5/mnwc3hn-a-laptop-apple-original-imagmfheyvchukyc.jpeg?q=70,M2 Max,,,1 TB,32 GB,NA,,No,35.56 cm (14 Inch),3024 x 1964 Pixel,,"2,85,490"
COMGFB2GNWNN9DN8,https://www.flipkart.com/product/p/item?pid=COMGFB2GNWNN9DN8,APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/m/b/n/-original-imagfdf4xnbyyxpa.jpeg?q=70,M2,,,512 GB,8 GB,NA,,No,34.54 cm (13.6 Inch),2560 x 1664 Pixel,,"1,37,990"
COMGHMH6GYGRH5BU,https://www.flipkart.com/product/p/item?pid=COMGHMH6GYGRH5BU,HP Pavilion Plus Creator OLED Eyesafe (2023) Intel H-Series Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 14-eh0024TU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/o/j/9/-original-imagp7pfqe9ey4he.jpeg?q=70,Core i7,12th Gen,Max Turbo Boost Upto 4.7 GHz,1 TB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),2880 x 1800 Pixels,,"93,990"
COMGGYY3N2EDFETT,https://www.flipkart.com/product/p/item?pid=COMGGYY3N2EDFETT,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti) G513RW-HQ149WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/z/g/9/-original-imaggjqyfupmuew7.jpeg?q=70,Ryzen 9 Octa Core,,3.3 GHz upto max turbo frequency at 4.9 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 Inch),2560 x 1440 Pixel,,"1,77,990"
COMGAE6BYT2KRN4P,https://www.flipkart.com/product/p/item?pid=COMGAE6BYT2KRN4P,MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) Pulse GL66 12UEK-046IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/ky3b0y80/computer/e/g/j/pulse-gl66-12uek-gaming-laptop-msi-original-imagaepqpz8ufhzk.jpeg?q=70,Core i7,12th Gen,3.0 GHz upto max turbo frequency at 4.7 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,144 Hz,"1,29,490"
COMGGYY3CPAZTY8A,https://www.flipkart.com/product/p/item?pid=COMGGYY3CPAZTY8A,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti) G513RW-HQ148WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l08gsy80/computer/r/j/h/g513rc-hn062w-gaming-laptop-asus-original-imagc2hkehpcytxe.jpeg?q=70,Ryzen 9 Octa Core,,3.3 GHz upto max turbo frequency at 4.9 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 Inch),2560 x 1440 Pixel,,"1,74,990"
COMGJY3GHZFTGHHY,https://www.flipkart.com/product/p/item?pid=COMGJY3GHZFTGHHY,ASUS Vivobook AMD R5 5600H Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB512WS Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/6/n/q/vivobook-16x-m1603qa-laptop-asus-original-imagjy3g4gvfrg5h.jpeg?q=70,Ryzen 5 Hexa Core,10th Gen,,512 GB,16 GB,AMD Radeon AMD Radeon™ Vega 7 Graphics,,No,40.64 cm (16 inch),1920 x 1200 pixel,,"54,990"
COMG9UD4KTCKZ8GU,https://www.flipkart.com/product/p/item?pid=COMG9UD4KTCKZ8GU,APPLE MacBook Air M1 - (16 GB/256 GB SSD/Mac OS Big Sur) Z124J001KD,https://rukminim1.flixcart.com/image/416/416/kyt0ya80/computer/b/v/q/na-thin-and-light-laptop-apple-original-imagaygvkp7pjexm.jpeg?q=70,M1,,,256 GB,16 GB,NA,,No,33.78 cm (13.3 inch),2560 x 1600 Pixels,,"1,11,990"
